20160425,105.000000,105.650002,104.510002,102.481575,105.080002,28031600.000000
20160426,103.910004,105.300003,103.910004,101.769615,104.349998,56016200.000000
20160427,96.000000,98.709999,95.680000,95.401100,97.820000,114602100.000000
20160428,97.610001,97.879997,94.250000,92.485031,94.830002,82242700.000000
20160429,93.989998,94.720001,92.510002,91.421997,93.739998,68531500.000000
20160502,93.970001,94.080002,92.400002,91.324463,93.639999,48160100.000000
20160503,94.199997,95.739998,93.680000,92.826378,95.180000,56831300.000000
20160504,95.199997,95.900002,93.820000,91.860863,94.190002,41025500.000000
20160505,94.000000,94.070000,92.680000,91.487999,93.239998,35890500.000000
20160506,93.370003,93.449997,91.849998,90.977768,92.720001,43458200.000000
20160509,93.000000,93.769997,92.589996,91.046455,92.790001,32936400.000000
20160510,93.330002,93.570000,92.110001,91.664612,93.419998,33686800.000000
20160511,93.480003,93.570000,92.459999,90.771721,92.510002,28719100.000000
20160512,92.720001,92.779999,89.470001,88.642487,90.339996,76314700.000000
20160513,90.000000,91.669998,90.000000,88.819107,90.519997,44392800.000000
20160516,92.389999,94.389999,91.650002,92.115974,93.879997,61259800.000000
20160517,94.550003,94.699997,93.010002,91.733299,93.489998,46916900.000000
20160518,94.160004,95.209999,93.889999,92.783195,94.559998,42062400.000000
20160519,94.639999,94.639999,93.570000,92.429955,94.199997,30442100.000000
20160520,94.639999,95.430000,94.519997,93.430801,95.220001,32026000.000000
20160523,95.870003,97.190002,95.669998,94.618050,96.430000,38018600.000000
20160524,97.220001,98.089996,96.839996,96.060440,97.900002,35140200.000000
20160525,98.669998,99.739998,98.110001,97.748116,99.620003,38168800.000000
20160526,99.680000,100.730003,98.639999,98.523285,100.410004,56331200.000000
20160527,99.440002,100.470001,99.250000,98.464394,100.349998,36229500.000000
20160531,99.599998,100.400002,98.820000,97.983612,99.860001,42307200.000000
20160601,99.019997,99.540001,98.330002,96.609924,98.459999,29173300.000000
20160602,97.599998,97.839996,96.629997,95.883820,97.720001,40191600.000000
20160603,97.790001,98.269997,97.449997,96.080055,97.919998,28062900.000000
20160606,97.989998,101.889999,97.550003,96.776718,98.629997,23292500.000000
20160607,99.250000,99.870003,98.959999,97.169197,99.029999,22409500.000000
20160608,99.019997,99.559998,98.680000,97.080902,98.940002,20848100.000000
20160609,98.500000,99.989998,98.459999,97.777550,99.650002,26601400.000000
20160610,98.529999,99.349998,98.480003,96.972954,98.830002,31712900.000000
20160613,98.690002,99.120003,97.099998,95.510956,97.339996,38020500.000000
20160614,97.320000,98.480003,96.750000,95.628708,97.459999,31931900.000000
20160615,97.820000,98.410004,97.029999,95.314720,97.139999,29445200.000000
20160616,96.449997,97.750000,96.070000,95.717018,97.550003,31326800.000000
20160617,96.620003,96.650002,95.300003,93.538727,95.330002,61008200.000000
20160620,96.000000,96.570000,95.029999,93.313049,95.099998,34411900.000000
20160621,94.940002,96.349998,94.680000,94.107834,95.910004,35546400.000000
20160622,96.250000,96.889999,95.349998,93.754601,95.550003,29219100.000000
20160623,95.940002,96.290001,95.250000,94.294258,96.099998,32240200.000000
20160624,92.910004,94.660004,92.650002,91.644997,93.400002,75311400.000000
20160627,93.000000,93.050003,91.500000,90.310555,92.040001,45489600.000000
20160628,92.900002,93.660004,92.139999,91.831421,93.589996,40444900.000000
20160629,93.970001,94.550003,93.629997,92.626205,94.400002,36531000.000000
20160630,94.440002,95.769997,94.300003,93.803650,95.599998,35836400.000000
20160701,95.489998,96.470001,95.330002,94.088203,95.889999,26026500.000000
20160705,95.389999,95.400002,94.459999,93.205109,94.989998,27705200.000000
20160706,94.599998,95.660004,94.370003,93.734970,95.529999,30949100.000000
20160707,95.699997,96.500000,95.620003,94.137268,95.940002,25139600.000000
20160708,96.489998,96.889999,96.050003,94.863365,96.680000,28912100.000000
20160711,96.750000,97.650002,96.730003,95.157722,96.980003,23794900.000000
20160712,97.169998,97.699997,97.120003,95.589455,97.419998,24167500.000000
20160713,97.410004,97.669998,96.839996,95.049797,96.870003,25892200.000000
20160714,97.389999,98.989998,97.320000,96.933723,98.790001,38919000.000000
20160715,98.919998,99.300003,98.500000,96.923904,98.779999,30137000.000000
20160718,98.699997,100.129997,98.599998,97.954170,99.830002,36493900.000000
20160719,99.559998,100.000000,99.339996,97.993423,99.870003,23779900.000000
20160720,100.000000,100.459999,99.739998,98.081734,99.959999,26276000.000000
20160721,99.830002,101.000000,99.129997,97.561691,99.430000,32702000.000000
20160722,99.260002,99.300003,98.309998,96.806160,98.660004,28313700.000000
20160725,98.250000,98.839996,96.919998,95.510956,97.339996,40382900.000000
20160726,96.820000,97.970001,96.419998,94.853554,96.669998,56239800.000000
20160727,104.269997,104.349998,102.750000,101.015549,102.949997,92344800.000000
20160728,102.830002,104.449997,102.820000,102.379417,104.339996,39869800.000000
20160729,104.190002,104.550003,103.680000,102.251869,104.209999,27733700.000000
20160801,104.410004,106.150002,104.410004,104.057297,106.050003,38167900.000000
20160802,106.050003,106.070000,104.000000,102.516800,104.480003,33816600.000000
20160803,104.809998,105.839996,104.769997,103.802185,105.790001,30202600.000000
20160804,105.580002,106.000000,105.279999,104.443428,105.870003,27408700.000000
20160805,106.269997,107.650002,106.180000,106.031723,107.480003,40553400.000000
20160808,107.519997,108.370003,107.160004,106.909737,108.370003,28037200.000000
20160809,108.230003,108.940002,108.010002,107.343811,108.809998,26315200.000000
20160810,108.709999,108.900002,107.760002,106.544724,108.000000,24008500.000000
20160811,108.519997,108.930000,107.849998,106.475662,107.930000,27484500.000000
20160812,107.779999,108.440002,107.779999,106.722298,108.180000,18660400.000000
20160815,108.139999,109.540001,108.080002,108.004776,109.480003,25868200.000000
20160816,109.629997,110.230003,109.209999,107.906120,109.379997,33794400.000000
20160817,109.099998,109.370003,108.339996,107.748291,109.220001,25356000.000000
20160818,109.230003,109.599998,109.019997,107.610176,109.080002,21984700.000000
20160819,108.769997,109.690002,108.360001,107.886398,109.360001,25368100.000000
20160822,108.860001,109.099998,107.849998,107.047852,108.510002,25820200.000000
20160823,108.589996,109.320000,108.529999,107.383263,108.849998,21257700.000000
20160824,108.570000,108.750000,107.680000,106.574318,108.029999,23675100.000000
20160825,107.389999,107.879997,106.680000,106.120514,107.570000,25086200.000000
20160826,107.410004,107.949997,106.309998,105.499008,106.940002,27766300.000000
20160829,106.620003,107.440002,106.290001,105.380623,106.820000,24970300.000000
20160830,105.800003,106.500000,105.500000,104.571663,106.000000,24863900.000000
20160831,105.660004,106.570000,105.639999,104.670319,106.099998,29662400.000000
20160901,106.139999,106.800003,105.620003,105.291840,106.730003,26701500.000000
20160902,107.699997,108.000000,106.820000,106.278366,107.730003,26802500.000000
20160906,107.900002,108.300003,107.510002,106.248756,107.699997,26880400.000000
20160907,107.830002,108.760002,107.070000,106.899872,108.360001,42364300.000000
20160908,107.250000,107.269997,105.239998,104.098145,105.519997,53002000.000000
20160909,104.639999,105.720001,103.129997,101.740341,103.129997,46557000.000000
20160912,102.650002,105.720001,102.529999,104.019218,105.440002,45292800.000000
20160913,107.510002,108.790001,107.239998,106.495399,107.949997,62176200.000000
